Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
34.147265280,0,0,0,0,0,0,0,1
34.147282400,0,0,0,0,0,0,0,0
34.147286880,0,0,0,0,0,1,0,0
34.147287040,0,1,0,0,0,1,0,0
34.147309760,0,1,0,0,0,1,0,1
34.147315200,0,0,0,0,0,0,0,1
34.147332320,0,0,0,0,0,0,0,0
34.147336960,0,1,0,0,0,1,0,0
34.147359680,0,1,0,0,0,1,0,1
34.147365120,0,0,0,0,0,0,0,1
34.147382240,0,0,0,0,0,0,0,0
34.147386880,0,1,0,0,0,1,0,0
34.147409600,0,1,0,0,0,1,0,1
34.147415040,0,0,0,0,0,0,0,1
34.147432160,0,0,0,0,0,0,0,0
34.147436640,0,0,0,0,0,1,0,0
34.147436800,0,1,0,0,0,1,0,0
34.147459520,0,1,0,0,0,1,0,1
34.147464960,0,0,0,0,0,0,0,1
34.147482080,0,0,0,0,0,0,0,0
34.147486720,0,1,0,0,0,1,0,0
34.147509440,0,1,0,0,0,1,0,1
34.147514880,0,0,0,0,0,0,0,1
34.147532000,0,0,0,0,0,0,0,0
34.147536640,0,1,0,0,0,1,0,0
34.147559360,0,1,0,0,0,1,0,1
34.147564800,0,0,0,0,0,0,0,1
34.147581920,0,0,0,0,0,0,0,0
34.147586560,0,1,0,0,0,1,0,0
34.147609280,0,1,0,0,0,1,0,1
34.147614720,0,0,0,0,0,0,0,1
34.147631840,0,0,0,0,0,0,0,0
34.147636480,0,1,0,0,0,1,0,0
34.147659200,0,1,0,0,0,1,0,1
34.147664640,0,0,0,0,0,0,0,1
34.147681760,0,0,0,0,0,0,0,0
34.147686400,0,1,0,0,0,1,0,0
34.147709120,0,1,0,0,0,1,0,1
34.147714560,0,0,0,0,0,0,0,1
34.147731680,0,0,0,0,0,0,0,0
34.147736320,0,1,0,0,0,1,0,0
34.147759040,0,1,0,0,0,1,0,1
34.147764480,0,0,0,0,0,0,0,1
34.147781600,0,0,0,0,0,0,0,0
34.147786240,0,1,0,0,0,1,0,0
34.147808960,0,1,0,0,0,1,0,1
34.147814400,0,0,0,0,0,0,0,1
34.147831520,0,0,0,0,0,0,0,0
34.147836160,0,1,0,0,0,1,0,0
34.147858880,0,1,0,0,0,1,0,1
34.147864320,0,0,0,0,0,0,0,1
34.147881440,0,0,0,0,0,0,0,0
34.147886080,0,1,0,0,0,1,0,0
34.147908800,0,1,0,0,0,1,0,1
34.147914240,0,0,0,0,0,0,0,1
34.147931360,0,0,0,0,0,0,0,0
34.147935840,0,0,0,0,0,1,0,0
34.147936000,0,1,0,0,0,1,0,0
34.147958720,0,1,0,0,0,1,0,1
34.147964160,0,0,0,0,0,0,0,1
34.147981280,0,0,0,0,0,0,0,0
34.147985760,0,1,0,0,0,1,0,0
34.148008640,0,1,0,0,0,1,0,1
34.148014080,0,0,0,0,0,0,0,1
34.148031200,0,0,0,0,0,0,0,0
34.148035680,0,1,0,0,0,1,0,0
34.148058560,0,1,0,0,0,1,0,1
34.148064000,0,0,0,0,0,0,0,1
34.148081120,0,0,0,0,0,0,0,0
34.148085600,0,1,0,0,0,1,0,0
34.148108480,0,1,0,0,0,1,0,1
34.148113920,0,0,0,0,0,0,0,1
34.148131040,0,0,0,0,0,0,0,0
34.148135520,0,1,0,0,0,1,0,0
34.148158400,0,1,0,0,0,1,0,1
34.148163840,0,0,0,0,0,0,0,1
34.148180960,0,0,0,0,0,0,0,0
34.148185440,0,1,0,0,0,1,0,0
34.148208320,0,1,0,0,0,1,0,1
34.148213760,0,0,0,0,0,0,0,1
34.148230880,0,0,0,0,0,0,0,0
34.148235360,0,1,0,0,0,1,0,0
34.148258240,0,1,0,0,0,1,0,1
34.148263680,0,0,0,0,0,0,0,1
34.148280800,0,0,0,0,0,0,0,0
34.148285280,0,1,0,0,0,1,0,0
34.148308160,0,1,0,0,0,1,0,1
34.148313600,0,0,0,0,0,0,0,1
34.148330720,0,0,0,0,0,0,0,0
34.148335200,0,1,0,0,0,1,0,0
34.148358080,0,1,0,0,0,1,0,1
34.148363520,0,0,0,0,0,0,0,1
34.148380640,0,0,0,0,0,0,0,0
34.148385120,0,1,0,0,0,1,0,0
34.148407840,0,1,0,0,0,1,0,1
34.148413440,0,0,0,0,0,0,0,1
34.148430560,0,0,0,0,0,0,0,0
34.148435040,0,1,0,0,0,1,0,0
34.148457760,0,1,0,0,0,1,0,1
34.148463360,0,0,0,0,0,0,0,1
34.148480480,0,0,0,0,0,0,0,0
34.148484960,0,1,0,0,0,1,0,0
34.148507680,0,1,0,0,0,1,0,1
34.148513280,0,0,0,0,0,0,0,1
34.148530400,0,0,0,0,0,0,0,0
34.148534880,0,1,0,0,0,1,0,0
34.148557600,0,1,0,0,0,1,0,1
34.148563200,0,0,0,0,0,0,0,1
34.148580320,0,0,0,0,0,0,0,0
34.148584800,0,1,0,0,0,1,0,0
34.148607520,0,1,0,0,0,1,0,1
34.148613120,0,0,0,0,0,0,0,1
34.148630240,0,0,0,0,0,0,0,0
34.148634720,0,1,0,0,0,1,0,0
34.148657600,0,1,0,0,0,1,0,1
34.148663040,0,0,0,0,0,0,0,1
34.148680160,0,0,0,0,0,0,0,0
34.148684640,0,1,0,0,0,1,0,0
34.148707520,0,1,0,0,0,1,0,1
34.148712960,0,0,0,0,0,0,0,1
34.148730080,0,0,0,0,0,0,0,0
34.148734560,0,1,0,0,0,1,0,0
34.148757440,0,1,0,0,0,1,0,1
34.148762880,0,0,0,0,0,0,0,1
34.148780000,0,0,0,0,0,0,0,0
34.148784480,0,1,0,0,0,1,0,0
34.148807360,0,1,0,0,0,1,0,1
34.148812800,0,0,0,0,0,0,0,1
34.148829920,0,0,0,0,0,0,0,0
34.148834400,0,1,0,0,0,1,0,0
34.148857120,0,1,0,0,0,1,0,1
34.148862720,0,0,0,0,0,0,0,1
34.148879840,0,0,0,0,0,0,0,0
34.148884320,0,1,0,0,0,1,0,0
34.148907040,0,1,0,0,0,1,0,1
34.148912640,0,0,0,0,0,0,0,1
34.148929760,0,0,0,0,0,0,0,0
34.148934240,0,1,0,0,0,1,0,0
34.148956960,0,1,0,0,0,1,0,1
34.148962560,0,0,0,0,0,0,0,1
34.148979680,0,0,0,0,0,0,0,0
34.148984160,0,1,0,0,0,1,0,0
34.149006880,0,1,0,0,0,1,0,1
34.149012480,0,0,0,0,0,0,0,1
34.149029600,0,0,0,0,0,0,0,0
34.149034080,0,1,0,0,0,1,0,0
34.149056800,0,1,0,0,0,1,0,1
34.149062400,0,0,0,0,0,0,0,1
34.149079520,0,0,0,0,0,0,0,0
34.149084000,0,1,0,0,0,1,0,0
34.149106720,0,1,0,0,0,1,0,1
34.149112320,0,0,0,0,0,0,0,1
34.149129440,0,0,0,0,0,0,0,0
34.149133920,0,1,0,0,0,1,0,0
34.149156640,0,1,0,0,0,1,0,1
34.149162240,0,0,0,0,0,0,0,1
34.149179360,0,0,0,0,0,0,0,0
34.149183840,0,1,0,0,0,1,0,0
34.149206560,0,1,0,0,0,1,0,1
34.149212160,0,0,0,0,0,0,0,1
34.149229280,0,0,0,0,0,0,0,0
34.149233760,0,1,0,0,0,1,0,0
34.149256480,0,1,0,0,0,1,0,1
34.149262080,0,0,0,0,0,0,0,1
34.149279200,0,0,0,0,0,0,0,0
34.149283680,0,1,0,0,0,1,0,0
34.149306400,0,1,0,0,0,1,0,1
34.149312000,0,0,0,0,0,0,0,1
34.149328960,0,0,0,0,0,0,0,0
34.149333600,0,1,0,0,0,1,0,0
34.149356320,0,1,0,0,0,1,0,1
34.149361920,0,0,0,0,0,0,0,1
34.149378880,0,0,0,0,0,0,0,0
34.149383520,0,1,0,0,0,1,0,0
34.149406240,0,1,0,0,0,1,0,1
34.149411840,0,0,0,0,0,0,0,1
34.149428800,0,0,0,0,0,0,0,0
34.149433440,0,1,0,0,0,1,0,0
34.149456160,0,1,0,0,0,1,0,1
34.149461600,0,0,0,0,0,0,0,1
34.149478720,0,0,0,0,0,0,0,0
34.149483360,0,1,0,0,0,1,0,0
34.149506080,0,1,0,0,0,1,0,1
34.149511520,0,0,0,0,0,0,0,1
34.149528640,0,0,0,0,0,0,0,0
34.149533280,0,1,0,0,0,1,0,0
34.149556000,0,1,0,0,0,1,0,1
34.149561440,0,0,0,0,0,0,0,1
34.149578560,0,0,0,0,0,0,0,0
34.149583200,0,1,0,0,0,1,0,0
34.149605920,0,1,0,0,0,1,0,1
34.149611360,0,0,0,0,0,0,0,1
34.149628480,0,0,0,0,0,0,0,0
34.149633120,0,1,0,0,0,1,0,0
34.149655840,0,1,0,0,0,1,0,1
34.149661280,0,0,0,0,0,0,0,1
34.149678400,0,0,0,0,0,0,0,0
34.149683040,0,1,0,0,0,1,0,0
34.149705760,0,1,0,0,0,1,0,1
34.149711200,0,0,0,0,0,0,0,1
34.149728320,0,0,0,0,0,0,0,0
34.149732800,0,1,0,0,0,1,0,0
34.149755680,0,1,0,0,0,1,0,1
34.149761120,0,0,0,0,0,0,0,1
34.149778240,0,0,0,0,0,0,0,0
34.149782720,0,1,0,0,0,1,0,0
34.149805600,0,1,0,0,0,1,0,1
34.149811040,0,0,0,0,0,0,0,1
34.149828160,0,0,0,0,0,0,0,0
34.149832640,0,1,0,0,0,1,0,0
34.149855520,0,1,0,0,0,1,0,1
34.149860960,0,0,0,0,0,0,0,1
34.149878080,0,0,0,0,0,0,0,0
34.149882560,0,1,0,0,0,1,0,0
34.149905440,0,1,0,0,0,1,0,1
34.149910880,0,0,0,0,0,0,0,1
34.149928000,0,0,0,0,0,0,0,0
34.149932480,0,1,0,0,0,1,0,0
34.149955360,0,1,0,0,0,1,0,1
34.149960800,0,0,0,0,0,0,0,1
34.149977920,0,0,0,0,0,0,0,0
34.149982400,0,1,0,0,0,1,0,0
34.150005280,0,1,0,0,0,1,0,1
34.150010720,0,0,0,0,0,0,0,1
34.150027840,0,0,0,0,0,0,0,0
34.150032320,0,1,0,0,0,1,0,0
34.150055040,0,1,0,0,0,1,0,1
34.150060640,0,0,0,0,0,0,0,1
34.150077760,0,0,0,0,0,0,0,0
34.150082240,0,1,0,0,0,1,0,0
34.150104960,0,1,0,0,0,1,0,1
34.150110560,0,0,0,0,0,0,0,1
34.150127680,0,0,0,0,0,0,0,0
34.150132160,0,1,0,0,0,1,0,0
34.150154880,0,1,0,0,0,1,0,1
34.150160480,0,0,0,0,0,0,0,1
34.150177600,0,0,0,0,0,0,0,0
34.150182080,0,1,0,0,0,1,0,0
34.150204800,0,1,0,0,0,1,0,1
34.150210400,0,0,0,0,0,0,0,1
34.150227520,0,0,0,0,0,0,0,0
34.150232000,0,1,0,0,0,1,0,0
34.150254720,0,1,0,0,0,1,0,1
34.150260320,0,0,0,0,0,0,0,1
34.150277440,0,0,0,0,0,0,0,0
34.150281920,0,1,0,0,0,1,0,0
34.150304640,0,1,0,0,0,1,0,1
34.150310240,0,0,0,0,0,0,0,1
34.150327200,0,0,0,0,0,0,0,0
34.150331840,0,1,0,0,0,1,0,0
34.150354560,0,1,0,0,0,1,0,1
34.150360160,0,0,0,0,0,0,0,1
34.150377120,0,0,0,0,0,0,0,0
34.150381760,0,1,0,0,0,1,0,0
34.150404480,0,1,0,0,0,1,0,1
34.150410080,0,0,0,0,0,0,0,1
34.150427040,0,0,0,0,0,0,0,0
34.150431680,0,1,0,0,0,1,0,0
34.150454400,0,1,0,0,0,1,0,1
34.150460000,0,0,0,0,0,0,0,1
34.150476960,0,0,0,0,0,0,0,0
34.150481600,0,1,0,0,0,1,0,0
34.150504320,0,1,0,0,0,1,0,1
34.150509920,0,0,0,0,0,0,0,1
34.150526880,0,0,0,0,0,0,0,0
34.150531520,0,1,0,0,0,1,0,0
34.150554240,0,1,0,0,0,1,0,1
34.150559840,0,0,0,0,0,0,0,1
34.150576800,0,0,0,0,0,0,0,0
34.150581440,0,1,0,0,0,1,0,0
34.150604160,0,1,0,0,0,1,0,1
34.150609600,0,1,0,0,0,0,0,1
34.150609760,0,0,0,0,0,0,0,1
34.150626720,0,0,0,0,0,0,0,0
34.150631360,0,1,0,0,0,1,0,0
34.150654080,0,1,0,0,0,1,0,1
34.150659520,0,0,0,0,0,0,0,1
34.150676640,0,0,0,0,0,0,0,0
34.150681280,0,1,0,0,0,1,0,0
34.150704000,0,1,0,0,0,1,0,1
34.150709440,0,1,0,0,0,0,0,1
34.150709600,0,0,0,0,0,0,0,1
34.150726560,0,0,0,0,0,0,0,0
34.150731200,0,1,0,0,0,1,0,0
34.150753920,0,1,0,0,0,1,0,1
34.150759360,0,1,0,0,0,0,0,1
34.150759520,0,0,0,0,0,0,0,1
34.150776480,0,0,0,0,0,0,0,0
34.150781120,0,1,0,0,0,1,0,0
34.150803840,0,1,0,0,0,1,0,1
34.150809280,0,0,0,0,0,0,0,1
34.150826400,0,0,0,0,0,0,0,0
34.150831040,0,1,0,0,0,1,0,0
34.150853760,0,1,0,0,0,1,0,1
34.150859200,0,0,0,0,0,0,0,1
34.150876320,0,0,0,0,0,0,0,0
34.150880960,0,1,0,0,0,1,0,0
34.150903680,0,1,0,0,0,1,0,1
34.150909120,0,0,0,0,0,0,0,1
34.150926240,0,0,0,0,0,0,0,0
34.150930880,0,1,0,0,0,1,0,0
34.150953600,0,1,0,0,0,1,0,1
34.150959040,0,0,0,0,0,0,0,1
34.150976160,0,0,0,0,0,0,0,0
34.150980800,0,1,0,0,0,1,0,0
34.151003520,0,1,0,0,0,1,0,1
34.151008960,0,0,0,0,0,0,0,1
34.151026080,0,0,0,0,0,0,0,0
34.151030720,0,1,0,0,0,1,0,0
34.151053440,0,1,0,0,0,1,0,1
34.151058880,0,0,0,0,0,0,0,1
34.151076000,0,0,0,0,0,0,0,0
34.151080480,0,1,0,0,0,1,0,0
34.151103360,0,1,0,0,0,1,0,1
34.151108800,0,0,0,0,0,0,0,1
34.151125920,0,0,0,0,0,0,0,0
34.151130400,0,1,0,0,0,1,0,0
34.151153280,0,1,0,0,0,1,0,1
34.151158720,0,0,0,0,0,0,0,1
34.151175840,0,0,0,0,0,0,0,0
34.151180320,0,1,0,0,0,1,0,0
34.151203200,0,1,0,0,0,1,0,1
34.151208640,0,0,0,0,0,0,0,1
34.151225760,0,0,0,0,0,0,0,0
34.151230240,0,1,0,0,0,1,0,0
34.151253120,0,1,0,0,0,1,0,1
34.151258560,0,0,0,0,0,0,0,1
34.151275680,0,0,0,0,0,0,0,0
34.151280160,0,1,0,0,0,1,0,0
34.151303040,0,1,0,0,0,1,0,1
34.151308480,0,0,0,0,0,0,0,1
34.151325600,0,0,0,0,0,0,0,0
34.151330080,0,1,0,0,0,1,0,0
34.151352800,0,1,0,0,0,1,0,1
34.151358400,0,0,0,0,0,0,0,1
34.151375520,0,0,0,0,0,0,0,0
34.151380000,0,1,0,0,0,1,0,0
34.151402720,0,1,0,0,0,1,0,1
34.151408320,0,0,0,0,0,0,0,1
34.151425440,0,0,0,0,0,0,0,0
34.151429920,0,1,0,0,0,1,0,0
34.151452640,0,1,0,0,0,1,0,1
34.151458240,0,0,0,0,0,0,0,1
34.151475360,0,0,0,0,0,0,0,0
34.151479840,0,1,0,0,0,1,0,0
34.151502560,0,1,0,0,0,1,0,1
34.151508160,0,0,0,0,0,0,0,1
34.151525280,0,0,0,0,0,0,0,0
34.151529760,0,1,0,0,0,1,0,0
34.151552480,0,1,0,0,0,1,0,1
34.151558080,0,0,0,0,0,0,0,1
34.151575200,0,0,0,0,0,0,0,0
34.151579680,1,0,0,0,0,1,0,0
34.151602400,1,0,0,0,0,1,0,1
34.151608000,0,0,0,0,0,0,0,1
34.151624960,0,0,0,0,0,0,0,0
34.151629600,1,0,0,0,0,1,0,0
34.151652320,1,0,0,0,0,1,0,1
34.151657920,0,0,0,0,0,0,0,1
34.151674880,0,0,0,0,0,0,0,0
34.151679520,1,0,0,0,0,1,0,0
34.151702240,1,0,0,0,0,1,0,1
34.151707840,0,0,0,0,0,0,0,1
34.151724800,0,0,0,0,0,0,0,0
34.151729440,1,0,0,0,0,1,0,0
34.151752160,1,0,0,0,0,1,0,1
34.151757760,0,0,0,0,0,0,0,1
34.151774720,0,0,0,0,0,0,0,0
34.151779360,1,0,0,0,0,1,0,0
34.151802080,1,0,0,0,0,1,0,1
34.151807680,0,0,0,0,0,0,0,1
34.151824640,0,0,0,0,0,0,0,0
34.151829280,1,0,0,0,0,1,0,0
34.151852000,1,0,0,0,0,1,0,1
34.151857600,0,0,0,0,0,0,0,1
34.151874560,0,0,0,0,0,0,0,0
34.151879200,1,0,0,0,0,1,0,0
34.151901920,1,0,0,0,0,1,0,1
34.151907520,0,0,0,0,0,0,0,1
34.151924480,0,0,0,0,0,0,0,0
34.151929120,1,0,0,0,0,1,0,0
34.151951840,1,0,0,0,0,1,0,1
34.151957440,0,0,0,0,0,0,0,1
34.151974400,0,0,0,0,0,0,0,0
34.151979040,1,0,0,0,0,1,0,0
34.152001760,1,0,0,0,0,1,0,1
34.152007360,0,0,0,0,0,0,0,1
34.152024320,0,0,0,0,0,0,0,0
34.152028960,1,0,0,0,0,1,0,0
34.152051680,1,0,0,0,0,1,0,1
34.152057280,0,0,0,0,0,0,0,1
34.152074240,0,0,0,0,0,0,0,0
34.152078880,1,0,0,0,0,1,0,0
34.152101600,1,0,0,0,0,1,0,1
34.152107200,0,0,0,0,0,0,0,1
34.152124160,0,0,0,0,0,0,0,0
34.152128800,1,0,0,0,0,1,0,0
34.152151520,1,0,0,0,0,1,0,1
34.152157120,0,0,0,0,0,0,0,1
34.152174080,0,0,0,0,0,0,0,0
34.152178720,1,0,0,0,0,1,0,0
34.152201440,1,0,0,0,0,1,0,1
34.152207040,0,0,0,0,0,0,0,1
34.152224000,0,0,0,0,0,0,0,0
34.152228640,1,0,0,0,0,1,0,0
34.152251360,1,0,0,0,0,1,0,1
34.152256960,0,0,0,0,0,0,0,1
34.152273920,0,0,0,0,0,0,0,0
34.152278560,1,0,0,0,0,1,0,0
34.152301280,1,0,0,0,0,1,0,1
34.152306880,0,0,0,0,0,0,0,1
34.152323840,0,0,0,0,0,0,0,0
34.152328480,1,0,0,0,0,1,0,0
34.152351200,1,0,0,0,0,1,0,1
34.152356640,1,0,0,0,0,0,0,1
34.152356800,0,0,0,0,0,0,0,1
34.152373760,0,0,0,0,0,0,0,0
34.152378400,1,0,0,0,0,1,0,0
34.152401120,1,0,0,0,0,1,0,1
34.152406560,0,0,0,0,0,0,0,1
34.152423680,0,0,0,0,0,0,0,0
34.152428320,1,0,0,0,0,1,0,0
34.152451040,1,0,0,0,0,1,0,1
34.152456480,0,0,0,0,0,0,0,1
34.152473600,0,0,0,0,0,0,0,0
34.152478240,1,0,0,0,0,1,0,0
34.152500960,1,0,0,0,0,1,0,1
34.152506400,0,0,0,0,0,0,0,1
34.152523520,0,0,0,0,0,0,0,0
34.152528160,1,0,0,0,0,1,0,0
34.152550880,1,0,0,0,0,1,0,1
34.152556320,0,0,0,0,0,0,0,1
34.152573440,0,0,0,0,0,0,0,0
34.152578080,1,0,0,0,0,1,0,0
34.152606240,0,0,0,0,0,0,0,0
34.152628000,1,0,0,0,0,1,0,0
34.152656160,0,0,0,0,0,0,0,0
34.152677920,1,0,0,0,0,1,0,0
34.152706080,1,0,0,0,0,0,0,0
34.152706240,0,0,0,0,0,0,0,0
34.152727840,1,0,0,0,0,1,0,0
34.152756160,0,0,0,0,0,0,0,0
34.152777760,1,0,0,0,0,1,0,0
34.152806080,0,0,0,0,0,0,0,0
34.152827680,1,0,0,0,0,1,0,0
34.152856000,0,0,0,0,0,0,0,0
34.152877600,1,0,0,0,0,1,0,0
34.152905920,0,0,0,0,0,0,0,0
34.152927520,1,0,0,0,0,1,0,0
34.152955840,0,0,0,0,0,0,0,0
34.152977440,1,0,0,0,0,1,0,0
34.153005760,0,0,0,0,0,0,0,0
34.153027360,1,0,0,0,0,1,0,0
34.153055680,0,0,0,0,0,0,0,0
34.153077280,1,0,0,0,0,1,0,0
34.153105600,0,0,0,0,0,0,0,0
34.153127200,1,0,0,0,0,1,0,0
34.153155520,0,0,0,0,0,0,0,0
34.153177120,1,0,0,0,0,1,0,0
34.153205440,0,0,0,0,0,0,0,0
34.153227040,1,0,0,0,0,1,0,0
34.153255360,0,0,0,0,0,0,0,0
34.153276960,1,0,0,0,0,1,0,0
34.153305280,0,0,0,0,0,0,0,0
34.153326880,1,0,0,0,0,1,0,0
34.153355200,0,0,0,0,0,0,0,0
34.153376800,1,0,0,0,0,1,0,0
34.153405120,0,0,0,0,0,0,0,0
34.153426720,1,0,0,0,0,1,0,0
34.153455040,0,0,0,0,0,0,0,0
34.153476640,1,0,0,0,0,1,0,0
34.153504960,0,0,0,0,0,0,0,0
34.153526560,1,0,0,0,0,1,0,0
34.153554880,0,0,0,0,0,0,0,0
34.153576480,1,0,0,0,0,1,0,0
34.153604800,0,0,0,0,0,0,0,0
34.153626400,1,0,0,0,0,1,0,0
34.153654720,0,0,0,0,0,0,0,0
34.153676320,1,0,0,0,0,1,0,0
34.153704640,0,0,0,0,0,0,0,0
34.153726240,1,0,0,0,0,1,0,0
34.153754560,0,0,0,0,0,0,0,0
34.153776160,1,0,0,0,0,1,0,0
34.153804480,0,0,0,0,0,0,0,0
34.153826080,1,0,0,0,0,1,0,0
34.153854400,0,0,0,0,0,0,0,0
34.153876000,1,0,0,0,0,1,0,0
34.153904320,0,0,0,0,0,0,0,0
34.153925920,1,0,0,0,0,1,0,0
34.153954080,0,0,0,0,0,0,0,0
34.153975840,1,0,0,0,0,1,0,0
34.154004000,0,0,0,0,0,0,0,0
34.154025760,1,0,0,0,0,1,0,0
34.154053920,0,0,0,0,0,0,0,0
34.154075680,1,0,0,0,0,1,0,0
34.154103840,0,0,0,0,0,0,0,0
34.154125600,1,0,0,0,0,1,0,0
34.154153760,0,0,0,0,0,0,0,0
34.154175520,1,0,0,0,0,1,0,0
34.154203680,0,0,0,0,0,0,0,0
34.154225440,1,0,0,0,0,1,0,0
34.154253600,0,0,0,0,0,0,0,0
34.154275360,1,0,0,0,0,1,0,0
34.154303520,0,0,0,0,0,0,0,0
34.154325280,1,0,0,0,0,1,0,0
34.154353440,0,0,0,0,0,0,0,0
34.154375200,1,0,0,0,0,1,0,0
34.154403360,0,0,0,0,0,0,0,0
34.154425120,1,0,0,0,0,1,0,0
34.154453280,0,0,0,0,0,0,0,0
34.154475040,1,0,0,0,0,1,0,0
34.154503200,0,0,0,0,0,0,0,0
34.154524960,1,0,0,0,0,1,0,0
34.154553120,0,0,0,0,0,0,0,0
34.154574880,1,0,0,0,0,1,0,0
34.154603040,0,0,0,0,0,0,0,0
34.154624800,1,0,0,0,0,1,0,0
34.154652960,0,0,0,0,0,0,0,0
34.154674720,1,0,0,0,0,1,0,0
34.154702880,0,0,0,0,0,0,0,0
34.154724640,1,0,0,0,0,1,0,0
34.154752800,0,0,0,0,0,0,0,0
34.154774560,1,0,0,0,0,1,0,0
34.154802720,0,0,0,0,0,0,0,0
34.154824480,1,0,0,0,0,1,0,0
34.154852640,0,0,0,0,0,0,0,0
34.154874400,1,0,0,0,0,1,0,0
34.154902560,0,0,0,0,0,0,0,0
34.154924320,1,0,0,0,0,1,0,0
34.154952480,0,0,0,0,0,0,0,0
34.154974240,1,0,0,0,0,1,0,0
34.155002400,0,0,0,0,0,0,0,0
34.155024000,0,0,0,0,0,1,0,0
34.155024160,1,0,0,0,0,1,0,0
34.155052320,0,0,0,0,0,0,0,0
34.155073920,1,0,0,0,0,1,0,0
34.155102240,0,0,0,0,0,0,0,0
34.155123840,1,0,0,0,0,1,0,0
34.155152160,0,0,0,0,0,0,0,0
34.155173760,1,0,0,0,0,1,0,0
34.155202080,0,0,0,0,0,0,0,0
34.155223680,1,0,0,0,0,1,0,0
34.155252000,0,0,0,0,0,0,0,0
34.155273600,1,0,0,0,0,1,0,0
34.155301920,0,0,0,0,0,0,0,0
34.155323520,0,0,0,0,0,1,0,0
34.155323680,1,0,0,0,0,1,0,0
34.155351840,0,0,0,0,0,0,0,0
34.155373440,0,0,0,0,0,1,0,0
34.155373600,1,0,0,0,0,1,0,0
34.155401760,0,0,0,0,0,0,0,0
34.155423360,0,0,0,0,0,1,0,0
34.155423520,1,0,0,0,0,1,0,0
34.155451680,0,0,0,0,0,0,0,0
34.155473440,1,0,0,0,0,1,0,0
34.155501600,0,0,0,0,0,0,0,0
34.155523360,1,0,0,0,0,1,0,0
34.155551520,0,0,0,0,0,0,0,0
34.155573280,1,0,0,0,0,1,0,0
34.155587360,1,0,0,0,1,1,0,0
34.155589920,1,0,0,0,1,0,0,0
34.155601440,0,0,0,0,0,0,0,0
34.155623040,0,0,0,0,1,0,0,0
34.155623200,1,0,0,0,1,0,0,0
34.155651360,0,0,0,0,0,0,0,0
34.155672960,1,0,0,0,1,0,0,0
34.155701280,0,0,0,0,0,0,0,0
34.155722880,1,0,0,0,1,0,0,0
34.155751200,0,0,0,0,0,0,0,0
34.155772800,1,0,0,0,1,0,0,0
34.155801120,0,0,0,0,0,0,0,0
34.155822720,1,0,0,0,1,0,0,0
34.155851040,0,0,0,0,0,0,0,0
34.155872640,1,0,0,0,1,0,0,0
34.155900960,0,0,0,0,0,0,0,0
34.155922560,1,0,0,0,1,0,0,0
34.155922720,1,0,0,1,1,0,1,0
34.155922880,1,0,0,0,1,0,0,0
34.155950880,0,0,0,0,0,0,0,0
34.155972480,1,0,0,0,1,0,0,0
34.156000800,0,0,0,0,0,0,0,0
34.156022400,1,0,0,0,1,0,0,0
34.156022560,0,0,0,0,0,0,0,0
34.156022720,1,0,0,0,1,0,0,0
34.156050720,0,0,0,0,0,0,0,0
34.156072320,1,0,0,0,1,0,0,0
34.156100640,0,0,0,0,0,0,0,0
34.156122240,1,0,0,0,1,0,0,0
34.156150560,0,0,0,0,0,0,0,0
34.156172160,1,0,0,0,1,0,0,0
34.156172320,1,0,0,0,0,0,0,0
34.156172480,1,0,0,0,1,0,0,0
34.156200480,0,0,0,0,0,0,0,0
34.156222080,1,0,0,0,1,0,0,0
34.156222240,1,0,0,0,0,0,0,0
34.156222400,1,0,0,0,1,0,0,0
34.156250400,0,0,0,0,0,0,0,0
34.156272000,1,0,0,0,1,0,0,0
34.156272160,1,0,0,0,0,0,0,0
34.156272320,1,0,0,0,1,0,0,0
34.156300320,0,0,0,0,0,0,0,0
34.156321920,1,0,0,0,1,0,0,0
34.156322080,1,0,0,0,0,0,0,0
34.156322240,1,0,0,0,1,0,0,0
34.156350240,0,0,0,0,0,0,0,0
34.156371840,1,0,0,0,1,0,0,0
34.156400160,0,0,0,0,0,0,0,0
34.156421760,1,0,0,0,1,0,0,0
34.156421920,1,0,1,0,1,1,0,0
34.156422080,1,0,0,0,1,0,0,0
34.156450080,0,0,0,0,0,0,0,0
34.156471680,1,0,0,0,1,0,0,0
34.156500000,0,0,0,0,0,0,0,0
34.156521600,1,0,0,0,1,0,0,0
34.156549920,0,0,0,0,0,0,0,0
34.156571520,1,0,0,0,1,0,0,0
34.156599680,1,0,0,0,0,0,0,0
34.156599840,0,0,0,0,0,0,0,0
34.156621440,1,0,0,0,1,0,0,0
34.156649600,1,0,0,0,0,0,0,0
34.156649760,0,0,0,0,0,0,0,0
34.156671360,1,0,0,0,1,0,0,0
34.156699680,0,0,0,0,0,0,0,0
34.156721280,1,0,0,0,1,0,0,0
34.156749440,1,0,0,0,0,0,0,0
34.156749600,0,0,0,0,0,0,0,0
34.156771200,1,0,0,0,1,0,0,0
34.156799360,0,0,0,0,0,0,0,0
34.156821120,1,0,0,0,1,0,0,0
34.156849280,0,0,0,0,0,0,0,0
34.156871040,1,0,0,0,1,0,0,0
34.156899200,0,0,0,0,0,0,0,0
34.156920960,1,0,0,0,1,0,0,0
